통신판매번호,신고기관명,상호,사업자등록번호,법인여부,대표자명,전화번호,전자우편,신고일자,사업장소재지,사업장소재지(도로명),업소상태,신고기관 대표연락처,판매방식,취급품목,인터넷도메인,호스트서버소재지
2014-서울성북-00402,서울특별시 성북구,(주)비전웍스 (Vision Works. Co.Ltd.),209-81-60680,법인,김민표,'02-555-3898,kmp@govw.co.kr,20140530,서울특별시 성북구 하월곡동 60번지 155호  ,서울특별시 성북구 오패산로 30^ 3층 (하월곡동),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,shop.naver.com/pleasemom,storefarm.naver.com/nautikon,경기도 성남시 분당구 성남대로925번길 36 (야탑동^ KT)
2014-서울성북-00395,서울특별시 성북구,케이앱소프트 주식회사,209-81-57813,법인,남현우,'02-6925-1885,ksinh83@gmail.com,20140528,  ,서울특별시 성북구 삼양로 22-206 (길음동^ 기린빌딩국민대학교창업보육센터),정상영업,02-2241-3966,인터넷,종합몰,www.gftgame.co./shop,null
2014-서울성북-00334,서울특별시 성북구,(주) 케리비,209-81-61296,법인,홍선영,'02-1800-5130,annayang@kelivi.com,20140507,  ,서울특별시 성북구 화랑로 242^ 2층 (석관동^ 동우빌딩),정상영업,02-2241-3966,인터넷,기타,오픈마켓,null
2014-서울성북-00300,서울특별시 성북구,(주) 오엔씨컴퍼니,209-81-61563,법인,박희종,'02-980-7770,babys1004kk@naver.com,20140423,  ,서울특별시 성북구 도봉로 7-19^ 2^3^4층 (길음동),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.ssomegirl.com,null
2014-서울성북-00288,서울특별시 성북구,주식회사 한손,129-86-63203,법인,박정희,'02-8290-4040,juhansonjujuwier@naver.com,20140418,  ,서울특별시 성북구 오패산로3길 12-101 (하월곡동^ 국방벤처센터),정상영업,02-2241-3966,인터넷,종합몰,www.juhanson.com,null
2014-서울성북-00283,서울특별시 성북구,(주) 디엔디코퍼레이션,209-81-61452,법인,박옥희,'070-4809-6568,dndhomme@daum.net,20140416,  ,서울특별시 성북구 정릉로36길 73-1^ 1층 (정릉동),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,www.2treebimbo.com,null
2014-서울성북-00193,서울특별시 성북구,이넥스엠주식회사,209-81-60389,법인,윤여울,'02-943-1211,inexm@hanmail.net,20140318,  ,서울특별시 성북구 오패산로 36 (하월곡동^ 형제빌딩6층),정상영업,02-2241-3966,인터넷,기타,www.beauty9297.com,null
2014-서울성북-00174,서울특별시 성북구,주식회사 아트버스킹,209-81-60303,법인,김경서,'070-8748-4207,artbusking@naver.com,20140311,서울특별시 성북구 종암동 80-8 성북구마을사회적경제센터  ,서울특별시 성북구 종암로25길 29^ 성북구마을사회적경제센터 502호 (종암동),정상영업,02-2241-3966,인터넷,기타,www.artbusking.com,null
2014-서울성북-00172,서울특별시 성북구,글로벌넥트웍스 주식회사,209-81-58786,법인,이주찬,'02-971-4019,dda74@hanmail.net,20140310,  ,서울특별시 성북구 돌곶이로 63^ 1층 (석관동),정상영업,02-2241-3966,인터넷,가전,네이버 N 샵,null
2014-서울성북-00132,서울특별시 성북구,주식회사 보너스로또,209-81-60884,법인,진선기,'02-3390-4976,ksooho@hotmail.com,20140221,  ,서울특별시 성북구 보문로 58-1 (보문동7가^ 한주빌딩),정상영업,02-2241-3966,인터넷,기타,11번가,null
2022-서울성북-1630,서울특별시 성북구,주식회사 고스트리퍼블릭,210-81-74170,법인,장혜숙,'070-4028-0890,talas82@nate.com,20140120,서울특별시 성북구 장위동 317 꿈의숲대명루첸아파트 상가 지하1층 비101호  ,서울특별시 성북구 월계로36길 27^ 상가 지하1층 비101호 (장위동^ 꿈의숲대명루첸아파트),정상영업,02-2241-3966,인터넷,종합몰 가구/수납용품,www.ghostrepublic.co.kr,null
2014-서울성북-00049,서울특별시 성북구,수이인터내셔널 주식회사 (영업소),209-84-00475,법인,ISHIKAWA TAKUYA,'02-3675-5999,smsm9621@naver.com,20140117,  ,서울특별시 성북구 지봉로24길 2^ 지층 (보문동2가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.grnkorea.com,null
2014-서울성북-00031,서울특별시 성북구,돌아봄사회복지협동조합,209-82-11513,법인,김흥제,'02-929-9991,ace@dorabom.net,20140113,  ,서울특별시 성북구 종암로25길 29^ 4층 (종암동),정상영업,02-2241-3966,인터넷,종합몰,www.wecoop.firstmall.kr,null
2014-서울성북-00023,서울특별시 성북구,주식회사 원더플래닛,209-81-60114,법인,전윤수,'070-8624-6331,wonderplant31@gmail.com,20140108,서울특별시 성북구 동소문동5가 120 돈암동일하이빌  ,서울특별시 성북구 보문로38길 11^ 210호 (동소문동5가^ 돈암동일하이빌),정상영업,02-2241-3966,인터넷,레저/여행/공연,www.iamyourguide.com,null
2015-서울성북-00072,서울특별시 성북구,주식회사 에스와이텍,206-81-81503,법인,안성율,'02-3437-6423,syahn@sytec.co.kr,20140102,서울특별시 성북구 안암동5가 1번지 2호 고려대학교안암캠퍼스  ,서울특별시 성북구 안암로 145^ 고려대학교안암캠퍼스 603-4호 (안암동5가),정상영업,02-2241-3966,인터넷,종합몰,www.sy-tec.co.kr,www.adsol.co.kr,성남.분당구 구미동 192-2 본사3층
2018-서울성북-0187,서울특별시 성북구,더보다 주식회사(THEVODA CO. ^ LTD.),108-86-03187,법인,윤성환,'02-6297-8579,shyoon@thevoda.co.kr,20131227,서울특별시 성북구 정릉동 210번지 푸른마을 동아아파트  ,서울특별시 성북구 서경로 31^ 106동 505호 (정릉동^ 푸른마을 동아아파트),정상영업,02-2241-3966,인터넷,기타,thevoda.co.kr 4catmall.com,null
2013-서울성북-00798,서울특별시 성북구,주식회사 망양지,209-81-60263,법인,망양지,'070-8018-5458,mang134134134134@naver.com,20131216,  ,서울특별시 성북구 동소문로28길 54-405 (동선동3가^ 동선빌딩),정상영업,02-2241-3966,인터넷,컴퓨터/사무용품,11번가,null
2018-서울성북-1384,서울특별시 성북구,주식회사 인투더모바일,220-88-39373,법인,신동길,'02-2192-3656,dg.shin@intothemobile.com,20131114,서울특별시 성북구 정릉동 712번지 73호 양지그린빌라  ,서울특별시 성북구 솔샘로16길 13^ 301호 (정릉동^ 양지그린빌라),정상영업,02-2241-3966,인터넷,건강/식품,intothemobile.com,null
2013-서울성북-00734,서울특별시 성북구,(주) 싸이랩 코리아,209-81-55886,법인,이충형,'02-969-9297,raymondha@scilab.kr,20131113,서울특별시 성북구 석관동 338번지 21호  ,서울특별시 성북구 화랑로18길 25-38^ 3층 (석관동),정상영업,02-2241-3966,인터넷,종합몰,www.scilab.kr,null
2014-서울성북-00003,서울특별시 성북구,주식회사 온누리사랑,124-87-34660,법인,김현,'070-4800-4960,onnuri4rang@hotmail.com,20131030,서울특별시 관악구 봉천동 1521번지 34호 1층  ,서울특별시 성북구 보국문로20길 18^ 5층 (정릉동),정상영업,02-2241-3966,인터넷,기타,오픈마켓(11번가)   roastingnow.com,서울특별시 동작구 신대방2동 395번지 70호 전문건설회관빌딩
2013-서울성북-00687,서울특별시 성북구,(주) 케이미강,105-87-88864,법인,권민정,'02,kmikang01@naver.com,20131024,  ,서울특별시 성북구 안암로 145 (안암동5가^ 고려대학교생명과학관녹지635에이호),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,k-migang.co.kr,null
2013-서울성북-00668,서울특별시 성북구,주식회사 리얼폰트,105-87-72377,법인,리얼폰트,'070-8787-0114,stoctoct@gmail.com,20131016,  ,서울특별시 성북구 안암로 145 (안암동5가^ 고려대학교프론티어관비105호),정상영업,02-2241-3966,인터넷,기타,리얼폰트,null
2013-서울성북-00669,서울특별시 성북구,타이거프로젝트금융투자 주식회사,209-81-55310,법인,윤주혁,'02-365-8888,tgc9999@hanmail.net,20131016,  ,서울특별시 성북구 성북로23길 8 (성북동),정상영업,02-2241-3966,인터넷,레저/여행/공연,www.tigercc.co.kr,null
2013-서울성북-00641,서울특별시 성북구,주식회사 대림엔터프라이즈,209-81-54965,법인,임재호,'02-943-0031,edream32@gmail.com,20130930,  ,서울특별시 성북구 서경로 10^ 2층 (정릉동),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,www.daelimtec.com,null
2013-서울성북-00635,서울특별시 성북구,한국정보교육자격협회 협동조합,209-81-59766,법인,권미숙,'02-,leedata@korea.com,20130925,  ,서울특별시 성북구 한천로 259 (석관동^ 세진빌딩),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,http://kiela.or.kr,null
2013-서울성북-00620,서울특별시 성북구,(주) 새롬인포,209-81-32108,법인,새롬인포,'02-912-2035,mrserom@daum.net,20130910,  ,서울특별시 성북구 서경로 124 (정릉동^ 서경대학교 북악관 b1),정상영업,02-2241-3966,인터넷,기타,www.pay-mcard.co.kr,null
2016-서울성북-0840,서울특별시 성북구,(주) 해피텐,209-81-59470,법인,함지훈,'02-2272-1094,happy101004@naver.com,20130830,  ,서울특별시 성북구 동소문로 50^ 5층 (동소문동3가^ 삼성빌딩),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.happy10.co.kr,null
2013-서울성북-00579,서울특별시 성북구,주식회사 코리아이앤피,209-81-59204,법인,류재근,'02-929-2008,kenpmail@naver.com,20130829,  ,서울특별시 성북구 안암로 145-3^ 606-1^2호 (안암동5가^ 고려대학교 자연계캠퍼스 산학관),정상영업,02-2241-3966,인터넷,null,eie.co.kr,null
2019-서울성북-0878,서울특별시 성북구,주식회사 바이슈,206-86-80983,법인,임은주,'02-465-2078,buyshu@naver.com,20130829,서울특별시 성북구 동소문동7가 95번지  ,서울특별시 성북구 아리랑로 47 (동소문동7가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.buyshu.co.kr,vanillashu,null
2013-서울성북-00572,서울특별시 성북구,주식회사 스킨센스,209-81-59577,법인,범현준,'02-6497-5343,skinsnese5@hanmail.net,20130827,  ,서울특별시 성북구 장위로15길 7^ 201호 (장위동),정상영업,02-2241-3966,인터넷,종합몰 교육/도서/완구/오락 의류/패션/잡화/뷰티,지마켓 옥션 11번가,null
2013-서울성북-00536,서울특별시 성북구,(주) 바로텍,137-86-20073,법인,김영미,'070-8161-3964,baroengoo@hanmail.net,20130814,  ,서울특별시 성북구 화랑로5길 13 (하월곡동),정상영업,02-2241-3966,인터넷,기타,baro114.com,null
2013-서울성북-00518,서울특별시 성북구,주식회사 핑크하우스,209-81-58641,법인,박용찬,'02-986-4810,bugaingit@kornet.net,20130805,  ,서울특별시 성북구 동소문로24길 31^ 2층 203호 (동선동1가),정상영업,02-2241-3966,인터넷,가구/수납용품,오픈마켓,null
2013-서울성북-00491,서울특별시 성북구,주식회사 닷익스펜더,209-81-59276,법인,윤병철,'02-,buns77@nate.com,20130726,  ,서울특별시 성북구 동소문로 63-24 (동소문동4가^ 드림트리빌딩6층성북스마트앱창작터6층),정상영업,02-2241-3966,인터넷,기타,지마켓 옥션 11번가 인터파크,null
2013-서울성북-00438,서울특별시 성북구,주식회사 굿엔굿,209-81-58919,법인,이세국,'02-2234-9577,sk3188@naver.com,20130624,  ,서울특별시 성북구 보문로 99^ 2층 (보문동5가^ 영광빌딩),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.aaronshop.co.kr,null
2013-서울성북-00377,서울특별시 성북구,한국상조거래소 (주),209-81-55154,법인,황기일,'02-928-7778,hgIgold@daum.net,20130604,  ,서울특별시 성북구 인촌로22길 8-1 (안암동5가^ 고려대자연계캠퍼스산학관7층),정상영업,02-2241-3966,인터넷,기타,www.yesneed.co.kr,null
2013-서울성북-00361,서울특별시 성북구,(주)미동기연,209-81-39625,법인,김동호,'02-960-7114,midong7114@nate.com,20130528,  ,서울특별시 성북구 한천로70길 20-1 (석관동),정상영업,02-2241-3966,인터넷,기타,http://www.midong.co.kr,null
2014-서울성북-00397,서울특별시 성북구,(주)미르마리,101-86-47898,법인,이자룡,'02-2234-3229,feelclub30@naver.com,20130522,  ,서울특별시 성북구 안암로9가길 80-17^ 지층 (안암동5가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.ailike.co.kr,null
2021-서울성북-2094,서울특별시 성북구,주식회사 티피원,106-86-93780,법인,이병관,'02-703-3878,tpitax@naver.com,20130521,서울특별시 성북구 하월곡동 80-27  ,서울특별시 성북구 오패산로21길 8^ 지하층 (하월곡동),정상영업,02-2241-3966,인터넷,컴퓨터/사무용품,오픈마켓,null
2013-서울성북-00768,서울특별시 성북구,(주) 투엘홀딩스,220-87-91713,법인,이재근,'02-501-8261,jkhomme79@naver.com,20130515,  ,서울특별시 성북구 종암로21가길 4^ 3층 302호 (종암동),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.sugani.com,null
2013-서울성북-00318,서울특별시 성북구,(주) 세바소,209-81-58466,법인,이선영,'02-923-3388,sebaso@naver.com,20130506,서울특별시 성북구 하월곡동 46번지 73호 코업스타클래스  ,서울특별시 성북구 화랑로 76^ 코업스타클래스 101동 1108호 (하월곡동),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.bocoton.com,https://smartstore.naver.com,null
2017-서울성북-0091,서울특별시 성북구,주식회사 니즈앤비,128-86-78101,법인,은성원,'02)557-6377,niznb@naver.com,20130430,  ,서울특별시 성북구 아리랑로5길 43-1^ 2층 201호 (동소문동7가^ 신성프리뷰),정상영업,02-2241-3966,인터넷,종합몰,www.geumyangfnb.co.kr,www.cooknmi.co.kr,www.smartcasefactory.co.kr,www.hemoz.co.kr,www.momshouse.co.kr,null
2018-서울성북-0656,서울특별시 성북구,주식회사 치즈가게,201-86-32851,법인,장성열,'02-,syjang66@naver.com,20130430,서울특별시 성북구 장위동 75번지 46호  ,서울특별시 성북구 장위로45가길 27^ 1층 (장위동),정상영업,02-2241-3966,인터넷,건강/식품,오픈마켓,www.cheesegage.com,null
2013-서울성북-00287,서울특별시 성북구,(주) 이십사아이앤지,209-81-56997,법인,변영은,'1544-0391,kissthe@kissthe.co.kr,20130423,  ,서울특별시 성북구 종암로 167^ 104동 1804호 (하월곡동^동일하이빌뉴시티),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.kinkin.kr,null
2013-서울성북-00285,서울특별시 성북구,(주) 엄마와딸,209-81-58393,법인,김희연,'02-,75starkim@naver.com,20130422,  ,서울특별시 성북구 정릉로27길 85 (정릉동^2층),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티 자동차/자동차용품,www.familymnd.com,null
2017-서울성북-0539,서울특별시 성북구,주식회사 우리와에프엔비,211-88-88661,법인,강찬룡,'070-4355-5288,cto@wooriwaa.com,20130419,  ,서울특별시 성북구 성북로 176^ 105동 106호 (성북동^ 성북동외교관사택단지),정상영업,02-2241-3966,인터넷,종합몰,www.wooriwaa.com,서울특별시 강남구 강남대로136길 11 (논현동^ 제일빌딩 5층 515)
2013-서울성북-00271,서울특별시 성북구,전자마트 (주),106-81-47694,법인,박재일,'02-915-8900,etmart@gmail.com,20130416,  ,서울특별시 성북구 정릉로23길 48-3 (정릉동),정상영업,02-2241-3966,인터넷,가전 컴퓨터/사무용품,etmart,null
2013-서울성북-00241,서울특별시 성북구,주식회사 놀이나무,209-81-52481,법인,김미선,'02-943-4433,office@norinamoo.com,20130403,  ,서울특별시 성북구 보문로30라길 15^ 2층 (동선동2가),정상영업,02-2241-3966,인터넷,종합몰 교육/도서/완구/오락,www.noljaa.co.kr,www.math.norinamoo.com,null
2013-서울성북-00223,서울특별시 성북구,스윙소프트(주),119-81-64326,법인,박상욱,'02-872-9863,park00sw@daum.net,20130328,  ,서울특별시 성북구 성북로4길 52^ 205동 1304호 (돈암동^한진아파트),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,www.tstore.co.kr,null
2013-서울성북-00178,서울특별시 성북구,주식회사 동백섬유,209-81-58108,법인,곽은실,'02-927-9293,motherjoy11@naver.com,20130314,  ,서울특별시 성북구 종암로 37 (종암동^ 동진빌딩3층),정상영업,02-2241-3966,인터넷,종합몰,마더조이 / 동대문백화점,null
